id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,comment_text_clean,toxicity_score
sample_339,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_340,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_341,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_342,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_343,I strongly disagree with your opinion,1,0,1,1,0,0,i strongly disagree with your opinion,1
sample_344,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_345,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_346,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_347,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_348,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_349,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_350,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_351,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_352,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_353,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_354,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_355,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_356,I strongly disagree with your opinion,1,0,0,0,0,0,i strongly disagree with your opinion,1
sample_357,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_358,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_359,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_360,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_361,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_362,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_363,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_364,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_365,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_366,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_367,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_368,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_369,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_370,I strongly disagree with your opinion,1,0,0,0,0,0,i strongly disagree with your opinion,1
sample_371,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_372,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_373,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_374,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_375,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_376,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_377,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_378,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_379,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_380,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_381,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_382,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_383,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_384,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_385,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_386,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_387,This is completely unacceptable behavior,1,0,0,0,0,0,this is completely unacceptable behavior,1
sample_388,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_389,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_390,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_391,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_392,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_393,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_394,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_395,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_396,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_397,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_398,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_399,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_400,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_401,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_402,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_403,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_404,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_405,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_406,You're absolutely wrong about this,1,0,1,0,0,0,youre absolutely wrong about this,1
sample_407,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_408,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_409,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_410,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_411,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_412,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_413,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_414,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_415,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_416,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_417,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_418,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_419,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_420,I strongly disagree with your opinion,1,0,0,0,0,0,i strongly disagree with your opinion,1
sample_421,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_422,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_423,This content is inappropriate,1,0,1,0,1,0,this content is inappropriate,1
sample_424,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_425,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_426,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_427,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_428,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_429,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_430,This content is inappropriate,1,0,0,0,0,0,this content is inappropriate,1
sample_431,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_432,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_433,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_434,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_435,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_436,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_437,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_438,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_439,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_440,You're absolutely wrong about this,1,0,1,1,0,0,youre absolutely wrong about this,1
sample_441,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_442,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_443,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_444,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_445,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_446,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_447,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_448,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_449,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_450,Your argument makes no sense,1,0,0,0,0,0,your argument makes no sense,1
sample_451,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_452,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_453,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_454,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_455,You're absolutely wrong about this,1,1,0,0,0,0,youre absolutely wrong about this,1
sample_456,This content is inappropriate,1,0,0,0,0,0,this content is inappropriate,1
sample_457,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_458,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_459,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_460,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_461,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_462,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_463,This is completely unacceptable behavior,1,1,0,0,0,0,this is completely unacceptable behavior,1
sample_464,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_465,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
